Year,Géographie,Type de matières récupérées,Sources des matières préparées en vue du recyclage,GeoCode,Value
2023,Canada,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,,0.399117002903241
2023,Canada,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,,0.0725735317818182
2023,Canada,Textiles,Toutes les sources des matières récupérées,,1.70179817702473
2023,Canada,Textiles,Sources des matières résidentielles récupérées,,1.69518697526393
2023,Canada,Textiles,Sources des matières non résidentielles récupérées,,0.006611201760805
2023,Canada,Pneus,Toutes les sources des matières récupérées,,9.88938486484857
2023,Canada,Pneus,Sources des matières résidentielles récupérées,,
2023,Canada,Pneus,Sources des matières non résidentielles récupérées,,
2023,Canada,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,,18.7153891113856
2023,Canada,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,,3.47352540512696
2023,Canada,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,,15.2417888624651
2023,Canada,Toutes les matières organiques,Toutes les sources des matières récupérées,,76.3557379393468
2023,Canada,Toutes les matières organiques,Sources des matières résidentielles récupérées,,62.923222941399
2023,Canada,Toutes les matières organiques,Sources des matières non résidentielles récupérées,,13.4325648938101
2023,Canada,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,,39.852798224825
2023,Canada,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,,35.5400743109057
2023,Canada,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,,4.31274886185043
2023,Canada,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,,27.667579993795
2023,Canada,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,,23.8585298623243
2023,Canada,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,,3.80905013147061
2023,Canada,Autres matières organiques,Toutes les sources des matières récupérées,,8.83535972072687
2023,Canada,Autres matières organiques,Sources des matières résidentielles récupérées,,3.52461876816895
2023,Canada,Autres matières organiques,Sources des matières non résidentielles récupérées,,5.31076590048909
2023,Canada,Autres matières,Toutes les sources des matières récupérées,,0.87352686208614
2023,Canada,Autres matières,Sources des matières résidentielles récupérées,,0.40532903776528
2023,Canada,Autres matières,Sources des matières non résidentielles récupérées,,0.468222772252033
2023,Terre-Neuve-et-Labrador,Toutes les matières,Toutes les sources des matières récupérées,10,96.0907911754718
2023,Terre-Neuve-et-Labrador,Toutes les matières,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Toutes les matières,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,10,56.7686075705085
2023,Terre-Neuve-et-Labrador,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,10,23.414058455355
2023,Terre-Neuve-et-Labrador,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,10,33.3582603306322
2023,Terre-Neuve-et-Labrador,Verre,Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,Verre,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Verre,Sources des matières non résidentielles récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,Métaux ferreux,Toutes les sources des matières récupérées,10,1.15789922936611
2023,Terre-Neuve-et-Labrador,Métaux ferreux,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Métaux ferreux,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Cuivre et aluminium,Toutes les sources des matières récupérées,10,0.642040277821591
2023,Terre-Neuve-et-Labrador,Cuivre et aluminium,Sources des matières résidentielles récupérées,10,0.384110802049333
2023,Terre-Neuve-et-Labrador,Cuivre et aluminium,Sources des matières non résidentielles récupérées,10,0.259785083511626
2023,Terre-Neuve-et-Labrador,Métaux mélangés,Toutes les sources des matières récupérées,10,2.49764801719035
2023,Terre-Neuve-et-Labrador,Métaux mélangés,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Métaux mélangés,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Électroménagers,Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,Électroménagers,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Électroménagers,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Matériel électronique,Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,Matériel électronique,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Matériel électronique,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Matières plastiques,Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,Matières plastiques,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Matières plastiques,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,10,1.3898501967872
2023,Terre-Neuve-et-Labrador,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,10,0.938937516120592
2023,Terre-Neuve-et-Labrador,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,10,0.452768288405977
2023,Terre-Neuve-et-Labrador,Textiles,Toutes les sources des matières récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,Textiles,Sources des matières résidentielles récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,Textiles,Sources des matières non résidentielles récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,Pneus,Toutes les sources des matières récupérées,10,12.2674227649669
2023,Terre-Neuve-et-Labrador,Pneus,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Pneus,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Toutes les matières organiques,Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,Toutes les matières organiques,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Toutes les matières organiques,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Autres matières organiques,Toutes les sources des matières récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,Autres matières organiques,Sources des matières résidentielles récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,Autres matières organiques,Sources des matières non résidentielles récupérées,10,0.0
2023,Terre-Neuve-et-Labrador,Autres matières,Toutes les sources des matières récupérées,10,
2023,Terre-Neuve-et-Labrador,Autres matières,Sources des matières résidentielles récupérées,10,
2023,Terre-Neuve-et-Labrador,Autres matières,Sources des matières non résidentielles récupérées,10,
2023,Île-du-Prince-Édouard,Toutes les matières,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Toutes les matières,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Toutes les matières,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Verre,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Verre,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Verre,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Métaux ferreux,Toutes les sources des matières récupérées,11,56.2479492035714
2023,Île-du-Prince-Édouard,Métaux ferreux,Sources des matières résidentielles récupérées,11,21.3743358297882
2023,Île-du-Prince-Édouard,Métaux ferreux,Sources des matières non résidentielles récupérées,11,34.8736133737832
2023,Île-du-Prince-Édouard,Cuivre et aluminium,Toutes les sources des matières récupérées,11,9.76323015548635
2023,Île-du-Prince-Édouard,Cuivre et aluminium,Sources des matières résidentielles récupérées,11,4.5592442707224
2023,Île-du-Prince-Édouard,Cuivre et aluminium,Sources des matières non résidentielles récupérées,11,5.20974250631789
2023,Île-du-Prince-Édouard,Métaux mélangés,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Métaux mélangés,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Métaux mélangés,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Électroménagers,Toutes les sources des matières récupérées,11,40.791420331236
2023,Île-du-Prince-Édouard,Électroménagers,Sources des matières résidentielles récupérées,11,15.5025818447669
2023,Île-du-Prince-Édouard,Électroménagers,Sources des matières non résidentielles récupérées,11,25.2888384864691
2023,Île-du-Prince-Édouard,Matériel électronique,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Matériel électronique,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Matériel électronique,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Matières plastiques,Toutes les sources des matières récupérées,11,5.7393516892806
2023,Île-du-Prince-Édouard,Matières plastiques,Sources des matières résidentielles récupérées,11,2.18175956894418
2023,Île-du-Prince-Édouard,Matières plastiques,Sources des matières non résidentielles récupérées,11,3.55759212033642
2023,Île-du-Prince-Édouard,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Textiles,Toutes les sources des matières récupérées,11,0.0
2023,Île-du-Prince-Édouard,Textiles,Sources des matières résidentielles récupérées,11,0.0
2023,Île-du-Prince-Édouard,Textiles,Sources des matières non résidentielles récupérées,11,0.0
2023,Île-du-Prince-Édouard,Pneus,Toutes les sources des matières récupérées,11,17.500129523985
2023,Île-du-Prince-Édouard,Pneus,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Pneus,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,11,0.0
2023,Île-du-Prince-Édouard,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,11,0.0
2023,Île-du-Prince-Édouard,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,11,0.0
2023,Île-du-Prince-Édouard,Toutes les matières organiques,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Toutes les matières organiques,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Toutes les matières organiques,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,11,
2023,Île-du-Prince-Édouard,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,11,
2023,Île-du-Prince-Édouard,Autres matières organiques,Toutes les sources des matières récupérées,11,0.0
2023,Île-du-Prince-Édouard,Autres matières organiques,Sources des matières résidentielles récupérées,11,0.0
2023,Île-du-Prince-Édouard,Autres matières organiques,Sources des matières non résidentielles récupérées,11,0.0
2023,Île-du-Prince-Édouard,Autres matières,Toutes les sources des matières récupérées,11,0.0
2023,Île-du-Prince-Édouard,Autres matières,Sources des matières résidentielles récupérées,11,0.0
2023,Île-du-Prince-Édouard,Autres matières,Sources des matières non résidentielles récupérées,11,0.0
2023,Nouvelle-Écosse,Toutes les matières,Toutes les sources des matières récupérées,12,296.089110504067
2023,Nouvelle-Écosse,Toutes les matières,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Toutes les matières,Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,12,60.5043512171482
2023,Nouvelle-Écosse,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,12,18.3390977258572
2023,Nouvelle-Écosse,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,12,42.1643069572148
2023,Nouvelle-Écosse,Verre,Toutes les sources des matières récupérées,12,3.66876607924762
2023,Nouvelle-Écosse,Verre,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Verre,Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,Métaux ferreux,Toutes les sources des matières récupérées,12,4.45249629431909
2023,Nouvelle-Écosse,Métaux ferreux,Sources des matières résidentielles récupérées,12,4.09565294760177
2023,Nouvelle-Écosse,Métaux ferreux,Sources des matières non résidentielles récupérées,12,0.356843346717325
2023,Nouvelle-Écosse,Cuivre et aluminium,Toutes les sources des matières récupérées,12,1.5655673619906
2023,Nouvelle-Écosse,Cuivre et aluminium,Sources des matières résidentielles récupérées,12,1.46523474991623
2023,Nouvelle-Écosse,Cuivre et aluminium,Sources des matières non résidentielles récupérées,12,0.101279146150541
2023,Nouvelle-Écosse,Métaux mélangés,Toutes les sources des matières récupérées,12,
2023,Nouvelle-Écosse,Métaux mélangés,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Métaux mélangés,Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,Électroménagers,Toutes les sources des matières récupérées,12,
2023,Nouvelle-Écosse,Électroménagers,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Électroménagers,Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,Matériel électronique,Toutes les sources des matières récupérées,12,
2023,Nouvelle-Écosse,Matériel électronique,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Matériel électronique,Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,Matières plastiques,Toutes les sources des matières récupérées,12,12.8056595165483
2023,Nouvelle-Écosse,Matières plastiques,Sources des matières résidentielles récupérées,12,10.5188331885136
2023,Nouvelle-Écosse,Matières plastiques,Sources des matières non résidentielles récupérées,12,2.28966593026316
2023,Nouvelle-Écosse,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,12,1.61762673618013
2023,Nouvelle-Écosse,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,12,1.43115952317399
2023,Nouvelle-Écosse,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,12,0.185520678929962
2023,Nouvelle-Écosse,Textiles,Toutes les sources des matières récupérées,12,
2023,Nouvelle-Écosse,Textiles,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Textiles,Sources des matières non résidentielles récupérées,12,0.0
2023,Nouvelle-Écosse,Pneus,Toutes les sources des matières récupérées,12,11.1672090306923
2023,Nouvelle-Écosse,Pneus,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Pneus,Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,12,
2023,Nouvelle-Écosse,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,12,0.0
2023,Nouvelle-Écosse,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,Toutes les matières organiques,Toutes les sources des matières récupérées,12,156.030463252708
2023,Nouvelle-Écosse,Toutes les matières organiques,Sources des matières résidentielles récupérées,12,113.253748748209
2023,Nouvelle-Écosse,Toutes les matières organiques,Sources des matières non résidentielles récupérées,12,42.7767145044989
2023,Nouvelle-Écosse,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,12,115.73934723224
2023,Nouvelle-Écosse,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,12,85.1360074814053
2023,Nouvelle-Écosse,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,12,30.6033397508344
2023,Nouvelle-Écosse,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,12,17.6159456916608
2023,Nouvelle-Écosse,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,Autres matières organiques,Toutes les sources des matières récupérées,12,22.675170328807
2023,Nouvelle-Écosse,Autres matières organiques,Sources des matières résidentielles récupérées,12,
2023,Nouvelle-Écosse,Autres matières organiques,Sources des matières non résidentielles récupérées,12,
2023,Nouvelle-Écosse,Autres matières,Toutes les sources des matières récupérées,12,0.0
2023,Nouvelle-Écosse,Autres matières,Sources des matières résidentielles récupérées,12,0.0
2023,Nouvelle-Écosse,Autres matières,Sources des matières non résidentielles récupérées,12,0.0
2023,Nouveau-Brunswick,Toutes les matières,Toutes les sources des matières récupérées,13,187.886179838739
2023,Nouveau-Brunswick,Toutes les matières,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Toutes les matières,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,13,33.4322690731684
2023,Nouveau-Brunswick,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,13,19.4234489719896
2023,Nouveau-Brunswick,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,13,14.0076184525169
2023,Nouveau-Brunswick,Verre,Toutes les sources des matières récupérées,13,4.07839555870655
2023,Nouveau-Brunswick,Verre,Sources des matières résidentielles récupérées,13,2.28914070104183
2023,Nouveau-Brunswick,Verre,Sources des matières non résidentielles récupérées,13,1.79045650632668
2023,Nouveau-Brunswick,Métaux ferreux,Toutes les sources des matières récupérées,13,2.27111597111237
2023,Nouveau-Brunswick,Métaux ferreux,Sources des matières résidentielles récupérées,13,1.39992069118831
2023,Nouveau-Brunswick,Métaux ferreux,Sources des matières non résidentielles récupérées,13,0.874800225909948
2023,Nouveau-Brunswick,Cuivre et aluminium,Toutes les sources des matières récupérées,13,
2023,Nouveau-Brunswick,Cuivre et aluminium,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Cuivre et aluminium,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Métaux mélangés,Toutes les sources des matières récupérées,13,1.40232398851224
2023,Nouveau-Brunswick,Métaux mélangés,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Métaux mélangés,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Électroménagers,Toutes les sources des matières récupérées,13,
2023,Nouveau-Brunswick,Électroménagers,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Électroménagers,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Matériel électronique,Toutes les sources des matières récupérées,13,1.07547555245797
2023,Nouveau-Brunswick,Matériel électronique,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Matériel électronique,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Matières plastiques,Toutes les sources des matières récupérées,13,7.93568776361167
2023,Nouveau-Brunswick,Matières plastiques,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Matières plastiques,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,13,0.584001249714608
2023,Nouveau-Brunswick,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Textiles,Toutes les sources des matières récupérées,13,0.0
2023,Nouveau-Brunswick,Textiles,Sources des matières résidentielles récupérées,13,0.0
2023,Nouveau-Brunswick,Textiles,Sources des matières non résidentielles récupérées,13,0.0
2023,Nouveau-Brunswick,Pneus,Toutes les sources des matières récupérées,13,14.943702760187
2023,Nouveau-Brunswick,Pneus,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Pneus,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,13,13.2421682548456
2023,Nouveau-Brunswick,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Toutes les matières organiques,Toutes les sources des matières récupérées,13,104.708059457576
2023,Nouveau-Brunswick,Toutes les matières organiques,Sources des matières résidentielles récupérées,13,40.3862098799553
2023,Nouveau-Brunswick,Toutes les matières organiques,Sources des matières non résidentielles récupérées,13,64.3218495776205
2023,Nouveau-Brunswick,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,13,
2023,Nouveau-Brunswick,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,13,
2023,Nouveau-Brunswick,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,13,0.0
2023,Nouveau-Brunswick,Autres matières organiques,Toutes les sources des matières récupérées,13,
2023,Nouveau-Brunswick,Autres matières organiques,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Autres matières organiques,Sources des matières non résidentielles récupérées,13,
2023,Nouveau-Brunswick,Autres matières,Toutes les sources des matières récupérées,13,
2023,Nouveau-Brunswick,Autres matières,Sources des matières résidentielles récupérées,13,
2023,Nouveau-Brunswick,Autres matières,Sources des matières non résidentielles récupérées,13,
2023,Québec,Toutes les matières,Toutes les sources des matières récupérées,24,323.944566128919
2023,Québec,Toutes les matières,Sources des matières résidentielles récupérées,24,
2023,Québec,Toutes les matières,Sources des matières non résidentielles récupérées,24,
2023,Québec,Toutes les fibres cellulosiques,Toutes les sources des matières récupérées,24,133.518572516789
2023,Québec,Toutes les fibres cellulosiques,Sources des matières résidentielles récupérées,24,65.4241287881356
2023,Québec,Toutes les fibres cellulosiques,Sources des matières non résidentielles récupérées,24,68.0944437286534
2023,Québec,Verre,Toutes les sources des matières récupérées,24,16.4109032303272
2023,Québec,Verre,Sources des matières résidentielles récupérées,24,15.2973207565082
2023,Québec,Verre,Sources des matières non résidentielles récupérées,24,1.113582473819
2023,Québec,Métaux ferreux,Toutes les sources des matières récupérées,24,47.4682471332569
2023,Québec,Métaux ferreux,Sources des matières résidentielles récupérées,24,17.0885689679725
2023,Québec,Métaux ferreux,Sources des matières non résidentielles récupérées,24,30.3796781652844
2023,Québec,Cuivre et aluminium,Toutes les sources des matières récupérées,24,0.898280067178872
2023,Québec,Cuivre et aluminium,Sources des matières résidentielles récupérées,24,0.57154029941162
2023,Québec,Cuivre et aluminium,Sources des matières non résidentielles récupérées,24,0.326739767767252
2023,Québec,Métaux mélangés,Toutes les sources des matières récupérées,24,1.11166114000646
2023,Québec,Métaux mélangés,Sources des matières résidentielles récupérées,24,0.708972176826002
2023,Québec,Métaux mélangés,Sources des matières non résidentielles récupérées,24,0.4024629239084
2023,Québec,Électroménagers,Toutes les sources des matières récupérées,24,0.0
2023,Québec,Électroménagers,Sources des matières résidentielles récupérées,24,0.0
2023,Québec,Électroménagers,Sources des matières non résidentielles récupérées,24,0.0
2023,Québec,Matériel électronique,Toutes les sources des matières récupérées,24,2.26039272063128
2023,Québec,Matériel électronique,Sources des matières résidentielles récupérées,24,
2023,Québec,Matériel électronique,Sources des matières non résidentielles récupérées,24,
2023,Québec,Matières plastiques,Toutes les sources des matières récupérées,24,12.4553289888585
2023,Québec,Matières plastiques,Sources des matières résidentielles récupérées,24,8.84333444092577
2023,Québec,Matières plastiques,Sources des matières non résidentielles récupérées,24,3.61199454793276
2023,Québec,Récipients triangulaires et aseptiques,Toutes les sources des matières récupérées,24,0.0
2023,Québec,Récipients triangulaires et aseptiques,Sources des matières résidentielles récupérées,24,0.0
2023,Québec,Récipients triangulaires et aseptiques,Sources des matières non résidentielles récupérées,24,0.0
2023,Québec,Textiles,Toutes les sources des matières récupérées,24,7.17674688800432
2023,Québec,Textiles,Sources des matières résidentielles récupérées,24,7.17674688800432
2023,Québec,Textiles,Sources des matières non résidentielles récupérées,24,0.0
2023,Québec,Pneus,Toutes les sources des matières récupérées,24,11.5113889887229
2023,Québec,Pneus,Sources des matières résidentielles récupérées,24,
2023,Québec,Pneus,Sources des matières non résidentielles récupérées,24,
2023,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Toutes les sources des matières récupérées,24,25.7537844625125
2023,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières résidentielles récupérées,24,9.2713398025773
2023,Québec,"Déchets provenant de la construction, de la rénovation et de la démolition",Sources des matières non résidentielles récupérées,24,16.4824446599352
2023,Québec,Toutes les matières organiques,Toutes les sources des matières récupérées,24,65.3792599926311
2023,Québec,Toutes les matières organiques,Sources des matières résidentielles récupérées,24,53.07921998368
2023,Québec,Toutes les matières organiques,Sources des matières non résidentielles récupérées,24,12.3000400089512
2023,Québec,Déchets de nourriture et matières organiques séparées à la source,Toutes les sources des matières récupérées,24,30.8888316256066
2023,Québec,Déchets de nourriture et matières organiques séparées à la source,Sources des matières résidentielles récupérées,24,28.3455507559883
2023,Québec,Déchets de nourriture et matières organiques séparées à la source,Sources des matières non résidentielles récupérées,24,2.54328086961829
2023,Québec,Feuilles et résidus de jardin,Toutes les sources des matières récupérées,24,27.3749381217493
2023,Québec,Feuilles et résidus de jardin,Sources des matières résidentielles récupérées,24,22.8485016986851
2023,Québec,Feuilles et résidus de jardin,Sources des matières non résidentielles récupérées,24,4.52643642306414
2023,Québec,Autres matières organiques,Toutes les sources des matières récupérées,24,7.11549024527521
2023,Québec,Autres matières organiques,Sources des matières résidentielles récupérées,24,1.88516752900649
2023,Québec,Autres matières organiques,Sources des matières non résidentielles récupérées,24,5.23032271626872
2023,Québec,Autres matières,Toutes les sources des matières récupérées,24,0.0
2023,Québec,Autres matières,Sources des matières résidentielles récupérées,24,0.0
