Year,Persons in low income,Geography,GeoCode,Value
2022,"Males, 65 years and over","Winnipeg, Manitoba",,5.8
2023,"Males, 65 years and over","Winnipeg, Manitoba",,4.6
2015,"Males, under 18 years","Winnipeg, Manitoba",,24.7
2016,"Males, under 18 years","Winnipeg, Manitoba",,18.3
2017,"Males, under 18 years","Winnipeg, Manitoba",,12.2
2018,"Males, under 18 years","Winnipeg, Manitoba",,14.7
2019,"Males, under 18 years","Winnipeg, Manitoba",,15.0
2020,"Males, under 18 years","Winnipeg, Manitoba",,6.6
2021,"Males, under 18 years","Winnipeg, Manitoba",,8.9
2022,"Males, under 18 years","Winnipeg, Manitoba",,12.7
2023,"Males, under 18 years","Winnipeg, Manitoba",,11.0
2015,Persons 18 to 64 years,"Winnipeg, Manitoba",,16.1
2016,Persons 18 to 64 years,"Winnipeg, Manitoba",,14.1
2017,Persons 18 to 64 years,"Winnipeg, Manitoba",,13.5
2018,Persons 18 to 64 years,"Winnipeg, Manitoba",,13.1
2019,Persons 18 to 64 years,"Winnipeg, Manitoba",,12.7
2020,Persons 18 to 64 years,"Winnipeg, Manitoba",,8.0
2021,Persons 18 to 64 years,"Winnipeg, Manitoba",,9.5
2022,Persons 18 to 64 years,"Winnipeg, Manitoba",,12.1
2023,Persons 18 to 64 years,"Winnipeg, Manitoba",,11.4
2015,Persons 65 years and over,"Winnipeg, Manitoba",,5.8
2016,Persons 65 years and over,"Winnipeg, Manitoba",,5.1
2017,Persons 65 years and over,"Winnipeg, Manitoba",,6.4
2018,Persons 65 years and over,"Winnipeg, Manitoba",,6.4
2019,Persons 65 years and over,"Winnipeg, Manitoba",,7.0
2020,Persons 65 years and over,"Winnipeg, Manitoba",,2.5
2021,Persons 65 years and over,"Winnipeg, Manitoba",,6.5
2022,Persons 65 years and over,"Winnipeg, Manitoba",,7.1
2023,Persons 65 years and over,"Winnipeg, Manitoba",,4.9
2015,Persons under 18 years,"Winnipeg, Manitoba",,21.0
2016,Persons under 18 years,"Winnipeg, Manitoba",,17.6
2017,Persons under 18 years,"Winnipeg, Manitoba",,14.0
2018,Persons under 18 years,"Winnipeg, Manitoba",,14.6
2019,Persons under 18 years,"Winnipeg, Manitoba",,13.2
2020,Persons under 18 years,"Winnipeg, Manitoba",,5.3
2021,Persons under 18 years,"Winnipeg, Manitoba",,10.9
2022,Persons under 18 years,"Winnipeg, Manitoba",,12.6
2023,Persons under 18 years,"Winnipeg, Manitoba",,11.4
2018,All persons,Yukon,60,11.1
2019,All persons,Yukon,60,9.0
2018,All persons,Yukon and Northwest Territories,,14.5
2019,All persons,Yukon and Northwest Territories,,10.8
2018,Persons 18 to 64 years,Yukon and Northwest Territories,,12.6
2019,Persons 18 to 64 years,Yukon and Northwest Territories,,9.0
2018,Persons 65 years and over,Yukon and Northwest Territories,,21.3
2019,Persons 65 years and over,Yukon and Northwest Territories,,17.7
2018,Persons under 18 years,Yukon and Northwest Territories,,17.0
2019,Persons under 18 years,Yukon and Northwest Territories,,13.1
