Year,Personnes à faible revenu,Géographie,GeoCode,Value
2018,"Femmes, 65 ans et plus",Alberta,,5.9
2018,Toutes les personnes,Colombie-Britannique,59,11.8
2018,Personnes de moins de 18 ans,Colombie-Britannique,,9.2
2018,Personnes de 18 à 64 ans,Colombie-Britannique,,11.9
2018,Personnes de 65 ans et plus,Colombie-Britannique,,14.0
2018,Hommes,Colombie-Britannique,,12.0
2018,"Hommes, moins de 18 ans",Colombie-Britannique,,11.1
2018,"Hommes, 18 à 64 ans",Colombie-Britannique,,12.4
2018,"Hommes, 65 ans et plus",Colombie-Britannique,,11.7
2018,Femmes,Colombie-Britannique,,11.6
2018,"Femmes, moins de 18 ans",Colombie-Britannique,,7.1
2018,"Femmes, 18 à 64 ans",Colombie-Britannique,,11.4
2018,"Femmes, 65 ans et plus",Colombie-Britannique,,16.1
2018,Toutes les personnes,"Québec, Québec",,11.6
2018,Personnes de moins de 18 ans,"Québec, Québec",,9.5
2018,Personnes de 18 à 64 ans,"Québec, Québec",,10.5
2018,Personnes de 65 ans et plus,"Québec, Québec",,18.1
2018,Hommes,"Québec, Québec",,11.5
2018,"Hommes, moins de 18 ans","Québec, Québec",,12.0
2018,"Hommes, 18 à 64 ans","Québec, Québec",,9.9
2018,"Hommes, 65 ans et plus","Québec, Québec",,18.0
2018,Femmes,"Québec, Québec",,11.6
2018,"Femmes, moins de 18 ans","Québec, Québec",,
2018,"Femmes, 18 à 64 ans","Québec, Québec",,11.2
2018,"Femmes, 65 ans et plus","Québec, Québec",,18.2
2018,Toutes les personnes,"Montréal, Québec",,13.7
2018,Personnes de moins de 18 ans,"Montréal, Québec",,13.0
2018,Personnes de 18 à 64 ans,"Montréal, Québec",,12.8
2018,Personnes de 65 ans et plus,"Montréal, Québec",,17.9
2018,Hommes,"Montréal, Québec",,12.2
2018,"Hommes, moins de 18 ans","Montréal, Québec",,12.6
2018,"Hommes, 18 à 64 ans","Montréal, Québec",,12.2
2018,"Hommes, 65 ans et plus","Montréal, Québec",,11.5
2018,Femmes,"Montréal, Québec",,15.2
2018,"Femmes, moins de 18 ans","Montréal, Québec",,13.4
2018,"Femmes, 18 à 64 ans","Montréal, Québec",,13.4
2018,"Femmes, 65 ans et plus","Montréal, Québec",,23.1
2018,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,11.8
2018,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,11.3
2018,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,11.9
2018,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,12.1
2018,Hommes,"Ottawa-Gatineau, Ontario/Québec",,12.0
2018,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,11.3
2018,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,12.8
2018,"Hommes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,9.0
2018,Femmes,"Ottawa-Gatineau, Ontario/Québec",,11.7
2018,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,11.4
2018,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,11.1
2018,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,14.7
2018,Toutes les personnes,"Toronto, Ontario",,13.2
2018,Personnes de moins de 18 ans,"Toronto, Ontario",,14.0
2018,Personnes de 18 à 64 ans,"Toronto, Ontario",,13.2
2018,Personnes de 65 ans et plus,"Toronto, Ontario",,12.3
2018,Hommes,"Toronto, Ontario",,13.0
2018,"Hommes, moins de 18 ans","Toronto, Ontario",,15.4
2018,"Hommes, 18 à 64 ans","Toronto, Ontario",,12.8
2018,"Hommes, 65 ans et plus","Toronto, Ontario",,10.6
2018,Femmes,"Toronto, Ontario",,13.3
2018,"Femmes, moins de 18 ans","Toronto, Ontario",,12.6
2018,"Femmes, 18 à 64 ans","Toronto, Ontario",,13.5
2018,"Femmes, 65 ans et plus","Toronto, Ontario",,13.6
2018,Toutes les personnes,"Winnipeg, Manitoba",,13.6
2018,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,19.3
2018,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,12.0
2018,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,12.8
2018,Hommes,"Winnipeg, Manitoba",,12.7
2018,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,19.5
2018,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,11.2
2018,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,9.6
2018,Femmes,"Winnipeg, Manitoba",,14.5
2018,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,19.2
2018,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,12.8
2018,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,15.6
2018,Toutes les personnes,"Calgary, Alberta",,8.1
2018,Personnes de moins de 18 ans,"Calgary, Alberta",,
2018,Personnes de 18 à 64 ans,"Calgary, Alberta",,8.5
2018,Personnes de 65 ans et plus,"Calgary, Alberta",,
2018,Hommes,"Calgary, Alberta",,8.2
2018,"Hommes, moins de 18 ans","Calgary, Alberta",,
2018,"Hommes, 18 à 64 ans","Calgary, Alberta",,8.3
2018,"Hommes, 65 ans et plus","Calgary, Alberta",,
2018,Femmes,"Calgary, Alberta",,8.0
2018,"Femmes, moins de 18 ans","Calgary, Alberta",,
2018,"Femmes, 18 à 64 ans","Calgary, Alberta",,8.8
2018,"Femmes, 65 ans et plus","Calgary, Alberta",,
2018,Toutes les personnes,"Edmonton, Alberta",,5.6
2018,Personnes de moins de 18 ans,"Edmonton, Alberta",,5.5
2018,Personnes de 18 à 64 ans,"Edmonton, Alberta",,5.8
2018,Personnes de 65 ans et plus,"Edmonton, Alberta",,4.6
2018,Hommes,"Edmonton, Alberta",,5.0
2018,"Hommes, moins de 18 ans","Edmonton, Alberta",,5.8
2018,"Hommes, 18 à 64 ans","Edmonton, Alberta",,4.7
2018,"Hommes, 65 ans et plus","Edmonton, Alberta",,
2018,Femmes,"Edmonton, Alberta",,6.2
2018,"Femmes, moins de 18 ans","Edmonton, Alberta",,5.2
2018,"Femmes, 18 à 64 ans","Edmonton, Alberta",,6.9
2018,"Femmes, 65 ans et plus","Edmonton, Alberta",,
2018,Toutes les personnes,"Vancouver, Colombie-Britannique",,11.8
2018,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,8.3
2018,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,12.2
2018,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,13.8
2018,Hommes,"Vancouver, Colombie-Britannique",,12.6
2018,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,11.2
2018,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,13.1
2018,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,12.1
2018,Femmes,"Vancouver, Colombie-Britannique",,11.0
2018,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,
2018,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,11.3
2018,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,15.4
2019,Personnes de moins de 18 ans,Canada,,11.0
2019,Personnes de 18 à 64 ans,Canada,,11.4
2019,Personnes de 65 ans et plus,Canada,,15.7
2019,Hommes,Canada,,11.2
2019,"Hommes, moins de 18 ans",Canada,,10.9
2019,"Hommes, 18 à 64 ans",Canada,,10.9
2019,"Hommes, 65 ans et plus",Canada,,12.9
2019,Femmes,Canada,,12.9
2019,"Femmes, moins de 18 ans",Canada,,11.1
2019,"Femmes, 18 à 64 ans",Canada,,11.9
2019,"Femmes, 65 ans et plus",Canada,,18.1
2019,Toutes les personnes,Provinces de l'Atlantique,,15.3
2019,Personnes de moins de 18 ans,Provinces de l'Atlantique,,16.2
2019,Personnes de 18 à 64 ans,Provinces de l'Atlantique,,12.9
2019,Personnes de 65 ans et plus,Provinces de l'Atlantique,,21.8
2019,Hommes,Provinces de l'Atlantique,,13.9
2019,"Hommes, moins de 18 ans",Provinces de l'Atlantique,,16.5
2019,"Hommes, 18 à 64 ans",Provinces de l'Atlantique,,12.1
2019,"Hommes, 65 ans et plus",Provinces de l'Atlantique,,17.2
2019,Femmes,Provinces de l'Atlantique,,16.7
2019,"Femmes, moins de 18 ans",Provinces de l'Atlantique,,15.8
2019,"Femmes, 18 à 64 ans",Provinces de l'Atlantique,,13.7
2019,"Femmes, 65 ans et plus",Provinces de l'Atlantique,,25.9
2019,Toutes les personnes,Terre-Neuve-et-Labrador,10,15.6
2019,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,,13.9
2019,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,,11.9
2019,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,,27.7
2019,Hommes,Terre-Neuve-et-Labrador,,14.4
2019,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,,15.4
2019,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,,10.8
2019,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,,24.4
2019,Femmes,Terre-Neuve-et-Labrador,,16.8
2019,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,,12.2
2019,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,,12.9
2019,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,,30.7
2019,Toutes les personnes,Île-du-Prince-Édouard,11,15.8
2019,Personnes de moins de 18 ans,Île-du-Prince-Édouard,,19.9
2019,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,,14.1
2019,Personnes de 65 ans et plus,Île-du-Prince-Édouard,,17.4
2019,Hommes,Île-du-Prince-Édouard,,15.1
2019,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,,21.7
2019,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,,13.6
2019,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,,13.0
2019,Femmes,Île-du-Prince-Édouard,,16.6
2019,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,,18.0
2019,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,,14.6
2019,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,,21.2
2019,Toutes les personnes,Nouvelle-Écosse,12,15.1
2019,Personnes de moins de 18 ans,Nouvelle-Écosse,,15.2
2019,Personnes de 18 à 64 ans,Nouvelle-Écosse,,13.5
2019,Personnes de 65 ans et plus,Nouvelle-Écosse,,20.0
2019,Hommes,Nouvelle-Écosse,,13.9
2019,"Hommes, moins de 18 ans",Nouvelle-Écosse,,16.1
2019,"Hommes, 18 à 64 ans",Nouvelle-Écosse,,12.7
2019,"Hommes, 65 ans et plus",Nouvelle-Écosse,,15.5
2019,Femmes,Nouvelle-Écosse,,16.3
2019,"Femmes, moins de 18 ans",Nouvelle-Écosse,,14.2
2019,"Femmes, 18 à 64 ans",Nouvelle-Écosse,,14.2
2019,"Femmes, 65 ans et plus",Nouvelle-Écosse,,23.9
2019,Toutes les personnes,Nouveau-Brunswick,13,15.3
2019,Personnes de moins de 18 ans,Nouveau-Brunswick,,18.1
2019,Personnes de 18 à 64 ans,Nouveau-Brunswick,,12.7
2019,Personnes de 65 ans et plus,Nouveau-Brunswick,,20.7
2019,Hommes,Nouveau-Brunswick,,13.5
2019,"Hommes, moins de 18 ans",Nouveau-Brunswick,,16.7
2019,"Hommes, 18 à 64 ans",Nouveau-Brunswick,,12.0
2019,"Hommes, 65 ans et plus",Nouveau-Brunswick,,14.9
2019,Femmes,Nouveau-Brunswick,,17.2
2019,"Femmes, moins de 18 ans",Nouveau-Brunswick,,19.5
2019,"Femmes, 18 à 64 ans",Nouveau-Brunswick,,13.3
2019,"Femmes, 65 ans et plus",Nouveau-Brunswick,,25.9
2019,Toutes les personnes,Québec,24,13.4
2019,Personnes de moins de 18 ans,Québec,,8.3
2019,Personnes de 18 à 64 ans,Québec,,12.0
2019,Personnes de 65 ans et plus,Québec,,23.2
2019,Hommes,Québec,,12.9
2019,"Hommes, moins de 18 ans",Québec,,10.2
2019,"Hommes, 18 à 64 ans",Québec,,12.3
2019,"Hommes, 65 ans et plus",Québec,,18.3
2019,Femmes,Québec,,13.9
2019,"Femmes, moins de 18 ans",Québec,,6.5
2019,"Femmes, 18 à 64 ans",Québec,,11.7
2019,"Femmes, 65 ans et plus",Québec,,27.5
2019,Toutes les personnes,Ontario,35,12.2
2019,Personnes de moins de 18 ans,Ontario,,13.4
2019,Personnes de 18 à 64 ans,Ontario,,11.4
2019,Personnes de 65 ans et plus,Ontario,,13.8
2019,Hommes,Ontario,,11.0
2019,"Hommes, moins de 18 ans",Ontario,,12.2
2019,"Hommes, 18 à 64 ans",Ontario,,10.4
2019,"Hommes, 65 ans et plus",Ontario,,11.7
2019,Femmes,Ontario,,13.4
2019,"Femmes, moins de 18 ans",Ontario,,14.6
2019,"Femmes, 18 à 64 ans",Ontario,,12.5
2019,"Femmes, 65 ans et plus",Ontario,,15.6
2019,Toutes les personnes,Provinces des Prairies,,9.4
2019,Personnes de moins de 18 ans,Provinces des Prairies,,10.2
2019,Personnes de 18 à 64 ans,Provinces des Prairies,,9.3
2019,Personnes de 65 ans et plus,Provinces des Prairies,,8.4
2019,Hommes,Provinces des Prairies,,9.3
2019,"Hommes, moins de 18 ans",Provinces des Prairies,,10.2
2019,"Hommes, 18 à 64 ans",Provinces des Prairies,,9.2
2019,"Hommes, 65 ans et plus",Provinces des Prairies,,8.2
2019,Femmes,Provinces des Prairies,,9.4
2019,"Femmes, moins de 18 ans",Provinces des Prairies,,10.2
2019,"Femmes, 18 à 64 ans",Provinces des Prairies,,9.4
2019,"Femmes, 65 ans et plus",Provinces des Prairies,,8.5
2019,Toutes les personnes,Manitoba,46,15.1
2019,Personnes de moins de 18 ans,Manitoba,,19.0
2019,Personnes de 18 à 64 ans,Manitoba,,13.5
2019,Personnes de 65 ans et plus,Manitoba,,16.1
2019,Hommes,Manitoba,,14.8
2019,"Hommes, moins de 18 ans",Manitoba,,19.8
2019,"Hommes, 18 à 64 ans",Manitoba,,13.1
2019,"Hommes, 65 ans et plus",Manitoba,,14.1
2019,Femmes,Manitoba,,15.4
2019,"Femmes, moins de 18 ans",Manitoba,,18.1
2019,"Femmes, 18 à 64 ans",Manitoba,,13.9
2019,"Femmes, 65 ans et plus",Manitoba,,17.9
2019,Toutes les personnes,Saskatchewan,47,13.1
2019,Personnes de moins de 18 ans,Saskatchewan,,12.8
2019,Personnes de 18 à 64 ans,Saskatchewan,,12.8
2019,Personnes de 65 ans et plus,Saskatchewan,,14.8
2019,Hommes,Saskatchewan,,13.5
2019,"Hommes, moins de 18 ans",Saskatchewan,,13.7
2019,"Hommes, 18 à 64 ans",Saskatchewan,,13.1
2019,"Hommes, 65 ans et plus",Saskatchewan,,14.6
2019,Femmes,Saskatchewan,,12.7
2019,"Femmes, moins de 18 ans",Saskatchewan,,11.8
2019,"Femmes, 18 à 64 ans",Saskatchewan,,12.4
2019,"Femmes, 65 ans et plus",Saskatchewan,,15.1
2019,Toutes les personnes,Alberta,48,6.7
2019,Personnes de moins de 18 ans,Alberta,,6.9
2019,Personnes de 18 à 64 ans,Alberta,,7.2
2019,Personnes de 65 ans et plus,Alberta,,3.6
2019,Hommes,Alberta,,6.6
2019,"Hommes, moins de 18 ans",Alberta,,6.3
2019,"Hommes, 18 à 64 ans",Alberta,,7.1
2019,"Hommes, 65 ans et plus",Alberta,,4.2
2019,Femmes,Alberta,,6.8
2019,"Femmes, moins de 18 ans",Alberta,,7.5
2019,"Femmes, 18 à 64 ans",Alberta,,7.3
2019,"Femmes, 65 ans et plus",Alberta,,3.0
2019,Toutes les personnes,Colombie-Britannique,59,11.5
2019,Personnes de moins de 18 ans,Colombie-Britannique,,7.5
2019,Personnes de 18 à 64 ans,Colombie-Britannique,,12.4
2019,Personnes de 65 ans et plus,Colombie-Britannique,,12.0
2019,Hommes,Colombie-Britannique,,10.5
2019,"Hommes, moins de 18 ans",Colombie-Britannique,,7.2
2019,"Hommes, 18 à 64 ans",Colombie-Britannique,,11.6
2019,"Hommes, 65 ans et plus",Colombie-Britannique,,9.7
2019,Femmes,Colombie-Britannique,,12.4
2019,"Femmes, moins de 18 ans",Colombie-Britannique,,7.7
2019,"Femmes, 18 à 64 ans",Colombie-Britannique,,13.1
2019,"Femmes, 65 ans et plus",Colombie-Britannique,,14.0
2019,Toutes les personnes,"Québec, Québec",,10.5
2019,Personnes de moins de 18 ans,"Québec, Québec",,
2019,Personnes de 18 à 64 ans,"Québec, Québec",,9.4
2019,Personnes de 65 ans et plus,"Québec, Québec",,22.7
2019,Hommes,"Québec, Québec",,8.6
2019,"Hommes, moins de 18 ans","Québec, Québec",,
2019,"Hommes, 18 à 64 ans","Québec, Québec",,8.5
2019,"Hommes, 65 ans et plus","Québec, Québec",,14.7
2019,Femmes,"Québec, Québec",,12.2
2019,"Femmes, moins de 18 ans","Québec, Québec",,
2019,"Femmes, 18 à 64 ans","Québec, Québec",,10.3
2019,"Femmes, 65 ans et plus","Québec, Québec",,30.3
2019,Toutes les personnes,"Montréal, Québec",,14.5
2019,Personnes de moins de 18 ans,"Montréal, Québec",,11.6
2019,Personnes de 18 à 64 ans,"Montréal, Québec",,13.1
2019,Personnes de 65 ans et plus,"Montréal, Québec",,22.8
2019,Hommes,"Montréal, Québec",,14.3
2019,"Hommes, moins de 18 ans","Montréal, Québec",,14.0
2019,"Hommes, 18 à 64 ans","Montréal, Québec",,13.7
2019,"Hommes, 65 ans et plus","Montréal, Québec",,17.5
2019,Femmes,"Montréal, Québec",,14.6
2019,"Femmes, moins de 18 ans","Montréal, Québec",,9.0
2019,"Femmes, 18 à 64 ans","Montréal, Québec",,12.5
2019,"Femmes, 65 ans et plus","Montréal, Québec",,26.9
2019,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,8.4
2019,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,7.5
2019,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,7.9
2019,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,11.4
2019,Hommes,"Ottawa-Gatineau, Ontario/Québec",,8.2
2019,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,8.6
2019,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,8.1
2019,"Hommes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,8.1
2019,Femmes,"Ottawa-Gatineau, Ontario/Québec",,8.5
2019,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,
2019,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,7.6
2019,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,14.2
2019,Toutes les personnes,"Toronto, Ontario",,12.8
2019,Personnes de moins de 18 ans,"Toronto, Ontario",,16.0
2019,Personnes de 18 à 64 ans,"Toronto, Ontario",,10.8
2019,Personnes de 65 ans et plus,"Toronto, Ontario",,17.6
2019,Hommes,"Toronto, Ontario",,11.5
2019,"Hommes, moins de 18 ans","Toronto, Ontario",,14.2
2019,"Hommes, 18 à 64 ans","Toronto, Ontario",,9.6
2019,"Hommes, 65 ans et plus","Toronto, Ontario",,17.3
2019,Femmes,"Toronto, Ontario",,14.0
2019,"Femmes, moins de 18 ans","Toronto, Ontario",,17.7
2019,"Femmes, 18 à 64 ans","Toronto, Ontario",,12.1
2019,"Femmes, 65 ans et plus","Toronto, Ontario",,17.9
2019,Toutes les personnes,"Winnipeg, Manitoba",,14.9
2019,Personnes de moins de 18 ans,"Winnipeg, Manitoba",,19.8
2019,Personnes de 18 à 64 ans,"Winnipeg, Manitoba",,13.2
2019,Personnes de 65 ans et plus,"Winnipeg, Manitoba",,15.4
2019,Hommes,"Winnipeg, Manitoba",,14.5
2019,"Hommes, moins de 18 ans","Winnipeg, Manitoba",,20.9
2019,"Hommes, 18 à 64 ans","Winnipeg, Manitoba",,12.6
2019,"Hommes, 65 ans et plus","Winnipeg, Manitoba",,14.2
2019,Femmes,"Winnipeg, Manitoba",,15.2
2019,"Femmes, moins de 18 ans","Winnipeg, Manitoba",,18.6
2019,"Femmes, 18 à 64 ans","Winnipeg, Manitoba",,13.9
2019,"Femmes, 65 ans et plus","Winnipeg, Manitoba",,16.5
2019,Toutes les personnes,"Calgary, Alberta",,4.5
2019,Personnes de moins de 18 ans,"Calgary, Alberta",,5.2
2019,Personnes de 18 à 64 ans,"Calgary, Alberta",,4.8
2019,Personnes de 65 ans et plus,"Calgary, Alberta",,
2019,Hommes,"Calgary, Alberta",,3.9
2019,"Hommes, moins de 18 ans","Calgary, Alberta",,
2019,"Hommes, 18 à 64 ans","Calgary, Alberta",,4.1
2019,"Hommes, 65 ans et plus","Calgary, Alberta",,
2019,Femmes,"Calgary, Alberta",,5.1
2019,"Femmes, moins de 18 ans","Calgary, Alberta",,
2019,"Femmes, 18 à 64 ans","Calgary, Alberta",,5.5
2019,"Femmes, 65 ans et plus","Calgary, Alberta",,
2019,Toutes les personnes,"Edmonton, Alberta",,7.3
2019,Personnes de moins de 18 ans,"Edmonton, Alberta",,
2019,Personnes de 18 à 64 ans,"Edmonton, Alberta",,8.0
2019,Personnes de 65 ans et plus,"Edmonton, Alberta",,
2019,Hommes,"Edmonton, Alberta",,7.5
2019,"Hommes, moins de 18 ans","Edmonton, Alberta",,
2019,"Hommes, 18 à 64 ans","Edmonton, Alberta",,8.2
2019,"Hommes, 65 ans et plus","Edmonton, Alberta",,
2019,Femmes,"Edmonton, Alberta",,7.1
2019,"Femmes, moins de 18 ans","Edmonton, Alberta",,
2019,"Femmes, 18 à 64 ans","Edmonton, Alberta",,7.8
2019,"Femmes, 65 ans et plus","Edmonton, Alberta",,
2019,Toutes les personnes,"Vancouver, Colombie-Britannique",,10.3
2019,Personnes de moins de 18 ans,"Vancouver, Colombie-Britannique",,
2019,Personnes de 18 à 64 ans,"Vancouver, Colombie-Britannique",,12.2
2019,Personnes de 65 ans et plus,"Vancouver, Colombie-Britannique",,9.2
2019,Hommes,"Vancouver, Colombie-Britannique",,9.8
2019,"Hommes, moins de 18 ans","Vancouver, Colombie-Britannique",,
2019,"Hommes, 18 à 64 ans","Vancouver, Colombie-Britannique",,12.0
2019,"Hommes, 65 ans et plus","Vancouver, Colombie-Britannique",,7.1
2019,Femmes,"Vancouver, Colombie-Britannique",,10.9
2019,"Femmes, moins de 18 ans","Vancouver, Colombie-Britannique",,
2019,"Femmes, 18 à 64 ans","Vancouver, Colombie-Britannique",,12.5
2019,"Femmes, 65 ans et plus","Vancouver, Colombie-Britannique",,11.0
2020,Personnes de moins de 18 ans,Canada,,7.5
2020,Personnes de 18 à 64 ans,Canada,,8.3
2020,Personnes de 65 ans et plus,Canada,,14.5
2020,Hommes,Canada,,8.5
2020,"Hommes, moins de 18 ans",Canada,,7.5
2020,"Hommes, 18 à 64 ans",Canada,,8.0
2020,"Hommes, 65 ans et plus",Canada,,11.7
2020,Femmes,Canada,,10.0
2020,"Femmes, moins de 18 ans",Canada,,7.5
2020,"Femmes, 18 à 64 ans",Canada,,8.5
2020,"Femmes, 65 ans et plus",Canada,,17.0
2020,Toutes les personnes,Provinces de l'Atlantique,,12.4
2020,Personnes de moins de 18 ans,Provinces de l'Atlantique,,9.8
2020,Personnes de 18 à 64 ans,Provinces de l'Atlantique,,10.2
2020,Personnes de 65 ans et plus,Provinces de l'Atlantique,,20.6
2020,Hommes,Provinces de l'Atlantique,,10.7
2020,"Hommes, moins de 18 ans",Provinces de l'Atlantique,,9.2
2020,"Hommes, 18 à 64 ans",Provinces de l'Atlantique,,9.0
2020,"Hommes, 65 ans et plus",Provinces de l'Atlantique,,16.9
2020,Femmes,Provinces de l'Atlantique,,14.1
2020,"Femmes, moins de 18 ans",Provinces de l'Atlantique,,10.5
2020,"Femmes, 18 à 64 ans",Provinces de l'Atlantique,,11.4
2020,"Femmes, 65 ans et plus",Provinces de l'Atlantique,,23.8
2020,Toutes les personnes,Terre-Neuve-et-Labrador,10,11.9
2020,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,,8.0
2020,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,,8.8
2020,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,,23.1
2020,Hommes,Terre-Neuve-et-Labrador,,10.5
2020,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,,7.0
2020,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,,8.3
2020,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,,19.4
2020,Femmes,Terre-Neuve-et-Labrador,,13.3
2020,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,,9.0
2020,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,,9.4
2020,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,,26.6
2020,Toutes les personnes,Île-du-Prince-Édouard,11,13.0
2020,Personnes de moins de 18 ans,Île-du-Prince-Édouard,,14.6
2020,Personnes de 18 à 64 ans,Île-du-Prince-Édouard,,10.6
2020,Personnes de 65 ans et plus,Île-du-Prince-Édouard,,18.8
2020,Hommes,Île-du-Prince-Édouard,,11.8
2020,"Hommes, moins de 18 ans",Île-du-Prince-Édouard,,12.1
2020,"Hommes, 18 à 64 ans",Île-du-Prince-Édouard,,10.0
2020,"Hommes, 65 ans et plus",Île-du-Prince-Édouard,,17.2
2020,Femmes,Île-du-Prince-Édouard,,14.1
2020,"Femmes, moins de 18 ans",Île-du-Prince-Édouard,,17.2
2020,"Femmes, 18 à 64 ans",Île-du-Prince-Édouard,,11.1
2020,"Femmes, 65 ans et plus",Île-du-Prince-Édouard,,20.2
2020,Toutes les personnes,Nouvelle-Écosse,12,12.0
2020,Personnes de moins de 18 ans,Nouvelle-Écosse,,9.9
2020,Personnes de 18 à 64 ans,Nouvelle-Écosse,,10.1
2020,Personnes de 65 ans et plus,Nouvelle-Écosse,,19.4
2020,Hommes,Nouvelle-Écosse,,10.0
2020,"Hommes, moins de 18 ans",Nouvelle-Écosse,,8.6
2020,"Hommes, 18 à 64 ans",Nouvelle-Écosse,,8.3
2020,"Hommes, 65 ans et plus",Nouvelle-Écosse,,16.1
2020,Femmes,Nouvelle-Écosse,,14.0
2020,"Femmes, moins de 18 ans",Nouvelle-Écosse,,11.3
2020,"Femmes, 18 à 64 ans",Nouvelle-Écosse,,11.7
2020,"Femmes, 65 ans et plus",Nouvelle-Écosse,,22.3
2020,Toutes les personnes,Nouveau-Brunswick,13,13.1
2020,Personnes de moins de 18 ans,Nouveau-Brunswick,,9.9
2020,Personnes de 18 à 64 ans,Nouveau-Brunswick,,11.3
2020,Personnes de 65 ans et plus,Nouveau-Brunswick,,20.5
2020,Hommes,Nouveau-Brunswick,,11.4
2020,"Hommes, moins de 18 ans",Nouveau-Brunswick,,10.7
2020,"Hommes, 18 à 64 ans",Nouveau-Brunswick,,10.0
2020,"Hommes, 65 ans et plus",Nouveau-Brunswick,,16.1
2020,Femmes,Nouveau-Brunswick,,14.7
2020,"Femmes, moins de 18 ans",Nouveau-Brunswick,,9.0
2020,"Femmes, 18 à 64 ans",Nouveau-Brunswick,,12.5
2020,"Femmes, 65 ans et plus",Nouveau-Brunswick,,24.5
2020,Toutes les personnes,Québec,24,10.1
2020,Personnes de moins de 18 ans,Québec,,6.6
2020,Personnes de 18 à 64 ans,Québec,,8.1
2020,Personnes de 65 ans et plus,Québec,,19.7
2020,Hommes,Québec,,8.9
2020,"Hommes, moins de 18 ans",Québec,,6.0
2020,"Hommes, 18 à 64 ans",Québec,,8.0
2020,"Hommes, 65 ans et plus",Québec,,15.2
