Year,Personnes à faible revenu,Géographie,GeoCode,Value
2017,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,14.2
2018,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,12.6
2019,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,13.0
2020,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,8.4
2021,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,10.4
2022,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,12.1
2023,"Femmes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,14.4
2015,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,10.4
2016,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,8.6
2017,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,8.3
2018,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,5.9
2019,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,7.5
2020,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,3.7
2021,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,4.6
2022,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,6.2
2023,"Femmes, 65 ans et plus",Terre-Neuve-et-Labrador,10,5.0
2015,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,16.5
2016,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,12.4
2017,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,12.1
2018,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,12.0
2019,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,14.8
2020,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,9.1
2021,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,12.5
2022,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,11.9
2023,"Femmes, moins de 18 ans",Terre-Neuve-et-Labrador,10,13.6
2015,Hommes,Terre-Neuve-et-Labrador,10,11.5
2016,Hommes,Terre-Neuve-et-Labrador,10,11.1
2017,Hommes,Terre-Neuve-et-Labrador,10,9.9
2018,Hommes,Terre-Neuve-et-Labrador,10,11.7
2019,Hommes,Terre-Neuve-et-Labrador,10,10.3
2020,Hommes,Terre-Neuve-et-Labrador,10,6.5
2021,Hommes,Terre-Neuve-et-Labrador,10,6.8
2022,Hommes,Terre-Neuve-et-Labrador,10,8.9
2023,Hommes,Terre-Neuve-et-Labrador,10,11.1
2015,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,12.1
2016,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,11.5
2017,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,11.0
2018,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,14.8
2019,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,10.8
2020,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,7.7
2021,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,7.3
2022,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,10.2
2023,"Hommes, 18 à 64 ans",Terre-Neuve-et-Labrador,10,12.0
2015,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,6.9
2016,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,7.4
2017,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,5.2
2018,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,2.7
2019,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,4.3
2020,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,3.0
2021,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,4.8
2022,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,4.7
2023,"Hommes, 65 ans et plus",Terre-Neuve-et-Labrador,10,5.3
2015,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,10,14.1
2016,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,10,13.5
2017,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,10,11.0
2018,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,10,10.9
2019,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,10,15.8
2021,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,10,7.5
2022,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,10,10.2
2023,"Hommes, moins de 18 ans",Terre-Neuve-et-Labrador,10,16.1
2015,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,13.7
2016,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,13.3
2017,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,12.6
2018,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,13.7
2019,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,11.9
2020,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,8.1
2021,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,8.9
2022,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,11.2
2023,Personnes de 18 à 64 ans,Terre-Neuve-et-Labrador,10,13.2
2015,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,8.8
2016,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,8.0
2017,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,6.9
2018,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,4.4
2019,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,6.0
2020,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,3.4
2021,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,4.7
2022,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,5.5
2023,Personnes de 65 ans et plus,Terre-Neuve-et-Labrador,10,5.1
2015,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,15.2
2016,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,13.0
2017,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,11.5
2018,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,11.5
2019,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,15.3
2020,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,7.9
2021,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,9.9
2022,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,11.0
2023,Personnes de moins de 18 ans,Terre-Neuve-et-Labrador,10,14.9
2018,Toutes les personnes,Territoires du Nord-Ouest,61,17.5
2019,Toutes les personnes,Territoires du Nord-Ouest,61,12.5
2015,Toutes les personnes,Nouvelle-Écosse,12,16.8
2016,Toutes les personnes,Nouvelle-Écosse,12,16.4
2017,Toutes les personnes,Nouvelle-Écosse,12,15.1
2018,Toutes les personnes,Nouvelle-Écosse,12,13.8
2019,Toutes les personnes,Nouvelle-Écosse,12,12.0
2020,Toutes les personnes,Nouvelle-Écosse,12,7.7
2021,Toutes les personnes,Nouvelle-Écosse,12,8.6
2022,Toutes les personnes,Nouvelle-Écosse,12,13.1
2023,Toutes les personnes,Nouvelle-Écosse,12,12.9
2015,Femmes,Nouvelle-Écosse,12,17.3
2016,Femmes,Nouvelle-Écosse,12,15.6
2017,Femmes,Nouvelle-Écosse,12,16.6
2018,Femmes,Nouvelle-Écosse,12,14.2
2019,Femmes,Nouvelle-Écosse,12,13.2
2020,Femmes,Nouvelle-Écosse,12,8.8
2021,Femmes,Nouvelle-Écosse,12,9.6
2022,Femmes,Nouvelle-Écosse,12,13.2
2023,Femmes,Nouvelle-Écosse,12,13.3
2015,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,17.7
2016,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,17.4
2017,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,17.8
2018,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,15.3
2019,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,15.1
2020,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,10.6
2021,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,10.2
2022,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,13.9
2023,"Femmes, 18 à 64 ans",Nouvelle-Écosse,12,14.2
2015,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,12.2
2016,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,7.8
2017,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,8.6
2018,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,11.0
2019,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,9.8
2020,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,4.9
2021,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,9.9
2022,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,11.3
2023,"Femmes, 65 ans et plus",Nouvelle-Écosse,12,9.8
2015,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,22.0
2016,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,18.3
2017,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,21.9
2018,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,14.1
2019,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,10.5
2020,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,7.1
2021,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,7.1
2022,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,13.1
2023,"Femmes, moins de 18 ans",Nouvelle-Écosse,12,14.8
2015,Hommes,Nouvelle-Écosse,12,16.2
2016,Hommes,Nouvelle-Écosse,12,17.3
2017,Hommes,Nouvelle-Écosse,12,13.6
2018,Hommes,Nouvelle-Écosse,12,13.4
2019,Hommes,Nouvelle-Écosse,12,10.7
2020,Hommes,Nouvelle-Écosse,12,6.6
2021,Hommes,Nouvelle-Écosse,12,7.5
2022,Hommes,Nouvelle-Écosse,12,13.0
2023,Hommes,Nouvelle-Écosse,12,12.6
2015,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,17.5
2016,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,18.8
2017,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,14.9
2018,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,14.5
2019,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,12.1
2020,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,8.3
2021,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,7.9
2022,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,13.7
2023,"Hommes, 18 à 64 ans",Nouvelle-Écosse,12,13.5
2015,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,8.2
2016,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,8.1
2017,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,5.0
2018,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,6.3
2019,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,6.0
2020,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,4.0
2021,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,8.1
2022,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,9.3
2023,"Hommes, 65 ans et plus",Nouvelle-Écosse,12,7.1
2015,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,19.3
2016,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,21.4
2017,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,18.1
2018,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,17.5
2019,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,11.3
2020,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,4.1
2021,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,5.2
2022,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,14.9
2023,"Hommes, moins de 18 ans",Nouvelle-Écosse,12,15.6
2015,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,17.6
2016,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,18.1
2017,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,16.4
2018,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,14.9
2019,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,13.6
2020,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,9.5
2021,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,9.1
2022,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,13.8
2023,Personnes de 18 à 64 ans,Nouvelle-Écosse,12,13.9
2015,Personnes de 65 ans et plus,Nouvelle-Écosse,12,10.4
2016,Personnes de 65 ans et plus,Nouvelle-Écosse,12,7.9
2017,Personnes de 65 ans et plus,Nouvelle-Écosse,12,6.9
2018,Personnes de 65 ans et plus,Nouvelle-Écosse,12,8.8
2019,Personnes de 65 ans et plus,Nouvelle-Écosse,12,8.0
2020,Personnes de 65 ans et plus,Nouvelle-Écosse,12,4.5
2021,Personnes de 65 ans et plus,Nouvelle-Écosse,12,9.1
2022,Personnes de 65 ans et plus,Nouvelle-Écosse,12,10.4
2023,Personnes de 65 ans et plus,Nouvelle-Écosse,12,8.6
2015,Personnes de moins de 18 ans,Nouvelle-Écosse,12,20.6
2016,Personnes de moins de 18 ans,Nouvelle-Écosse,12,19.9
2017,Personnes de moins de 18 ans,Nouvelle-Écosse,12,20.0
2018,Personnes de moins de 18 ans,Nouvelle-Écosse,12,15.8
2019,Personnes de moins de 18 ans,Nouvelle-Écosse,12,10.9
2020,Personnes de moins de 18 ans,Nouvelle-Écosse,12,5.5
2021,Personnes de moins de 18 ans,Nouvelle-Écosse,12,6.1
2022,Personnes de moins de 18 ans,Nouvelle-Écosse,12,14.0
2023,Personnes de moins de 18 ans,Nouvelle-Écosse,12,15.2
2018,Toutes les personnes,Nunavut,62,43.2
2019,Toutes les personnes,Nunavut,62,38.7
2020,Toutes les personnes,Nunavut,62,37.5
2021,Toutes les personnes,Nunavut,62,39.7
2018,Personnes de 18 à 64 ans,Nunavut,62,36.2
2019,Personnes de 18 à 64 ans,Nunavut,62,35.5
2020,Personnes de 18 à 64 ans,Nunavut,62,32.0
2021,Personnes de 18 à 64 ans,Nunavut,62,36.1
2018,Personnes de 65 ans et plus,Nunavut,62,43.1
2019,Personnes de 65 ans et plus,Nunavut,62,26.8
2018,Personnes de moins de 18 ans,Nunavut,62,53.9
2019,Personnes de moins de 18 ans,Nunavut,62,45.0
2020,Personnes de moins de 18 ans,Nunavut,62,47.9
2021,Personnes de moins de 18 ans,Nunavut,62,46.5
2015,Toutes les personnes,Ontario,35,15.1
2016,Toutes les personnes,Ontario,35,13.7
2017,Toutes les personnes,Ontario,35,12.3
2018,Toutes les personnes,Ontario,35,11.8
2019,Toutes les personnes,Ontario,35,10.9
2020,Toutes les personnes,Ontario,35,6.8
2021,Toutes les personnes,Ontario,35,7.7
2022,Toutes les personnes,Ontario,35,10.9
2023,Toutes les personnes,Ontario,35,11.1
2015,Femmes,Ontario,35,15.4
2016,Femmes,Ontario,35,14.7
2017,Femmes,Ontario,35,12.4
2018,Femmes,Ontario,35,11.4
2019,Femmes,Ontario,35,11.7
2020,Femmes,Ontario,35,6.7
2021,Femmes,Ontario,35,7.8
2022,Femmes,Ontario,35,11.0
2023,Femmes,Ontario,35,11.1
2015,"Femmes, 18 à 64 ans",Ontario,35,16.7
2016,"Femmes, 18 à 64 ans",Ontario,35,16.0
2017,"Femmes, 18 à 64 ans",Ontario,35,14.1
2018,"Femmes, 18 à 64 ans",Ontario,35,13.1
2019,"Femmes, 18 à 64 ans",Ontario,35,12.9
2020,"Femmes, 18 à 64 ans",Ontario,35,8.0
2021,"Femmes, 18 à 64 ans",Ontario,35,8.8
2022,"Femmes, 18 à 64 ans",Ontario,35,12.3
2023,"Femmes, 18 à 64 ans",Ontario,35,12.8
2015,"Femmes, 65 ans et plus",Ontario,35,7.2
2016,"Femmes, 65 ans et plus",Ontario,35,7.2
2017,"Femmes, 65 ans et plus",Ontario,35,5.8
2018,"Femmes, 65 ans et plus",Ontario,35,5.8
2019,"Femmes, 65 ans et plus",Ontario,35,6.8
2020,"Femmes, 65 ans et plus",Ontario,35,3.3
2021,"Femmes, 65 ans et plus",Ontario,35,5.4
2022,"Femmes, 65 ans et plus",Ontario,35,7.2
2023,"Femmes, 65 ans et plus",Ontario,35,5.1
2015,"Femmes, moins de 18 ans",Ontario,35,18.2
2016,"Femmes, moins de 18 ans",Ontario,35,17.5
2017,"Femmes, moins de 18 ans",Ontario,35,12.7
2018,"Femmes, moins de 18 ans",Ontario,35,11.3
2019,"Femmes, moins de 18 ans",Ontario,35,12.1
2020,"Femmes, moins de 18 ans",Ontario,35,5.7
2021,"Femmes, moins de 18 ans",Ontario,35,7.0
2022,"Femmes, moins de 18 ans",Ontario,35,10.7
2023,"Femmes, moins de 18 ans",Ontario,35,11.8
2015,Hommes,Ontario,35,14.7
2016,Hommes,Ontario,35,12.6
2017,Hommes,Ontario,35,12.3
2018,Hommes,Ontario,35,12.2
2019,Hommes,Ontario,35,10.1
2020,Hommes,Ontario,35,6.9
2021,Hommes,Ontario,35,7.6
2022,Hommes,Ontario,35,10.7
2023,Hommes,Ontario,35,11.2
2015,"Hommes, 18 à 64 ans",Ontario,35,16.0
2016,"Hommes, 18 à 64 ans",Ontario,35,14.0
2017,"Hommes, 18 à 64 ans",Ontario,35,14.1
2018,"Hommes, 18 à 64 ans",Ontario,35,13.6
2019,"Hommes, 18 à 64 ans",Ontario,35,11.2
2020,"Hommes, 18 à 64 ans",Ontario,35,8.2
2021,"Hommes, 18 à 64 ans",Ontario,35,8.6
2022,"Hommes, 18 à 64 ans",Ontario,35,11.7
2023,"Hommes, 18 à 64 ans",Ontario,35,12.4
2015,"Hommes, 65 ans et plus",Ontario,35,4.7
2016,"Hommes, 65 ans et plus",Ontario,35,6.0
2017,"Hommes, 65 ans et plus",Ontario,35,5.3
2018,"Hommes, 65 ans et plus",Ontario,35,5.6
2019,"Hommes, 65 ans et plus",Ontario,35,5.1
2020,"Hommes, 65 ans et plus",Ontario,35,3.2
2021,"Hommes, 65 ans et plus",Ontario,35,4.8
2022,"Hommes, 65 ans et plus",Ontario,35,6.0
2023,"Hommes, 65 ans et plus",Ontario,35,5.5
2015,"Hommes, moins de 18 ans",Ontario,35,17.8
2016,"Hommes, moins de 18 ans",Ontario,35,12.9
2017,"Hommes, moins de 18 ans",Ontario,35,11.7
2018,"Hommes, moins de 18 ans",Ontario,35,12.7
2019,"Hommes, moins de 18 ans",Ontario,35,10.8
2020,"Hommes, moins de 18 ans",Ontario,35,5.5
2021,"Hommes, moins de 18 ans",Ontario,35,6.6
2022,"Hommes, moins de 18 ans",Ontario,35,11.6
2023,"Hommes, moins de 18 ans",Ontario,35,12.2
2015,Personnes de 18 à 64 ans,Ontario,35,16.4
2016,Personnes de 18 à 64 ans,Ontario,35,15.0
2017,Personnes de 18 à 64 ans,Ontario,35,14.1
2018,Personnes de 18 à 64 ans,Ontario,35,13.3
2019,Personnes de 18 à 64 ans,Ontario,35,12.1
2020,Personnes de 18 à 64 ans,Ontario,35,8.1
2021,Personnes de 18 à 64 ans,Ontario,35,8.7
2022,Personnes de 18 à 64 ans,Ontario,35,12.0
2023,Personnes de 18 à 64 ans,Ontario,35,12.6
2015,Personnes de 65 ans et plus,Ontario,35,6.1
2016,Personnes de 65 ans et plus,Ontario,35,6.7
2017,Personnes de 65 ans et plus,Ontario,35,5.6
2018,Personnes de 65 ans et plus,Ontario,35,5.7
2019,Personnes de 65 ans et plus,Ontario,35,6.0
2020,Personnes de 65 ans et plus,Ontario,35,3.3
2021,Personnes de 65 ans et plus,Ontario,35,5.1
2022,Personnes de 65 ans et plus,Ontario,35,6.7
2023,Personnes de 65 ans et plus,Ontario,35,5.3
2015,Personnes de moins de 18 ans,Ontario,35,18.0
2016,Personnes de moins de 18 ans,Ontario,35,15.2
2017,Personnes de moins de 18 ans,Ontario,35,12.2
2018,Personnes de moins de 18 ans,Ontario,35,12.0
2019,Personnes de moins de 18 ans,Ontario,35,11.5
2020,Personnes de moins de 18 ans,Ontario,35,5.6
2021,Personnes de moins de 18 ans,Ontario,35,6.8
2022,Personnes de moins de 18 ans,Ontario,35,11.2
2023,Personnes de moins de 18 ans,Ontario,35,12.0
2015,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,13.4
2016,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,10.7
2017,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,10.9
2018,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,11.4
2019,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,8.4
2020,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,5.5
2021,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,6.5
2022,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,9.1
2023,Toutes les personnes,"Ottawa-Gatineau, Ontario/Québec",,8.7
2015,Femmes,"Ottawa-Gatineau, Ontario/Québec",,14.4
2016,Femmes,"Ottawa-Gatineau, Ontario/Québec",,10.7
2017,Femmes,"Ottawa-Gatineau, Ontario/Québec",,10.8
2018,Femmes,"Ottawa-Gatineau, Ontario/Québec",,10.4
2019,Femmes,"Ottawa-Gatineau, Ontario/Québec",,8.0
2020,Femmes,"Ottawa-Gatineau, Ontario/Québec",,4.8
2021,Femmes,"Ottawa-Gatineau, Ontario/Québec",,7.1
2022,Femmes,"Ottawa-Gatineau, Ontario/Québec",,9.0
2023,Femmes,"Ottawa-Gatineau, Ontario/Québec",,8.8
2015,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,16.1
2016,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,12.3
2017,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,13.1
2018,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,11.9
2019,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,8.9
2020,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,6.0
2021,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,8.1
2022,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,10.7
2023,"Femmes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,11.7
2018,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,5.4
2019,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,6.9
2021,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,4.9
2022,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,4.8
2023,"Femmes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,2.7
2015,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,14.7
2016,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,11.2
2017,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,7.1
2018,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,9.7
2022,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,7.6
2023,"Femmes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,5.2
2015,Hommes,"Ottawa-Gatineau, Ontario/Québec",,12.3
2016,Hommes,"Ottawa-Gatineau, Ontario/Québec",,10.7
2017,Hommes,"Ottawa-Gatineau, Ontario/Québec",,11.0
2018,Hommes,"Ottawa-Gatineau, Ontario/Québec",,12.4
2019,Hommes,"Ottawa-Gatineau, Ontario/Québec",,8.8
2020,Hommes,"Ottawa-Gatineau, Ontario/Québec",,6.2
2021,Hommes,"Ottawa-Gatineau, Ontario/Québec",,6.0
2022,Hommes,"Ottawa-Gatineau, Ontario/Québec",,9.2
2023,Hommes,"Ottawa-Gatineau, Ontario/Québec",,8.6
2015,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,13.9
2016,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,12.7
2017,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,12.1
2018,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,14.4
2019,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,9.6
2020,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,8.3
2021,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,7.6
2022,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,11.0
2023,"Hommes, 18 à 64 ans","Ottawa-Gatineau, Ontario/Québec",,9.8
2018,"Hommes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,5.3
2022,"Hommes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,5.4
2023,"Hommes, 65 ans et plus","Ottawa-Gatineau, Ontario/Québec",,5.0
2015,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,13.6
2017,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,10.7
2018,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,10.7
2019,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,8.6
2022,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,7.2
2023,"Hommes, moins de 18 ans","Ottawa-Gatineau, Ontario/Québec",,7.8
2015,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,15.0
2016,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,12.5
2017,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,12.6
2018,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,13.2
2019,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,9.3
2020,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,7.1
2021,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,7.9
2022,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,10.9
2023,Personnes de 18 à 64 ans,"Ottawa-Gatineau, Ontario/Québec",,10.8
2017,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,5.8
2018,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,5.4
2019,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,6.0
2020,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,3.4
2021,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,3.8
2022,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,5.1
2023,Personnes de 65 ans et plus,"Ottawa-Gatineau, Ontario/Québec",,3.8
2015,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,14.2
2016,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,9.6
2017,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,8.9
2018,Personnes de moins de 18 ans,"Ottawa-Gatineau, Ontario/Québec",,10.2
