Year,Causes de décès,Âge au décès,Sexe,Value
2020,Maladies chroniques des voies respiratoires inférieures,1 à 14 ans,Hommes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 14 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,1 à 14 ans,Hommes,0.1
2020,Tumeurs malignes,1 à 14 ans,Femmes,2.0
2020,Diabète sucré,1 à 14 ans,Femmes,0.5
2020,Maladies du coeur,1 à 14 ans,Femmes,0.3
2020,Hypertension essentielle et néphropathie hypertensive,1 à 14 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,1 à 14 ans,Femmes,0.2
2020,Athérosclérose,1 à 14 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,1 à 14 ans,Femmes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,1 à 14 ans,Femmes,0.1
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 14 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,1 à 14 ans,Femmes,0.0
2020,Tumeurs malignes,1 à 4 ans,Les deux sexes,1.8
2020,Diabète sucré,1 à 4 ans,Les deux sexes,0.0
2020,Maladies du coeur,1 à 4 ans,Les deux sexes,0.3
2020,Hypertension essentielle et néphropathie hypertensive,1 à 4 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,1 à 4 ans,Les deux sexes,0.1
2020,Athérosclérose,1 à 4 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,1 à 4 ans,Les deux sexes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,1 à 4 ans,Les deux sexes,0.0
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 4 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,1 à 4 ans,Les deux sexes,0.1
2020,Tumeurs malignes,1 à 4 ans,Hommes,1.6
2020,Diabète sucré,1 à 4 ans,Hommes,0.0
2020,Maladies du coeur,1 à 4 ans,Hommes,0.4
2020,Hypertension essentielle et néphropathie hypertensive,1 à 4 ans,Hommes,0.0
2020,Maladies cérébrovasculaires,1 à 4 ans,Hommes,0.1
2020,Athérosclérose,1 à 4 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,1 à 4 ans,Hommes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,1 à 4 ans,Hommes,0.0
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 4 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,1 à 4 ans,Hommes,0.1
2020,Tumeurs malignes,1 à 4 ans,Femmes,2.0
2020,Diabète sucré,1 à 4 ans,Femmes,0.0
2020,Maladies du coeur,1 à 4 ans,Femmes,0.1
2020,Hypertension essentielle et néphropathie hypertensive,1 à 4 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,1 à 4 ans,Femmes,0.0
2020,Athérosclérose,1 à 4 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,1 à 4 ans,Femmes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,1 à 4 ans,Femmes,0.0
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,1 à 4 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,1 à 4 ans,Femmes,0.0
2020,Tumeurs malignes,5 à 9 ans,Les deux sexes,2.2
2020,Diabète sucré,5 à 9 ans,Les deux sexes,0.0
2020,Maladies du coeur,5 à 9 ans,Les deux sexes,0.2
2020,Hypertension essentielle et néphropathie hypertensive,5 à 9 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,5 à 9 ans,Les deux sexes,0.2
2020,Athérosclérose,5 à 9 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,5 à 9 ans,Les deux sexes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,5 à 9 ans,Les deux sexes,0.0
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,5 à 9 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,5 à 9 ans,Les deux sexes,0.0
2020,Tumeurs malignes,5 à 9 ans,Hommes,2.0
2020,Diabète sucré,5 à 9 ans,Hommes,0.0
2020,Maladies du coeur,5 à 9 ans,Hommes,0.4
2020,Hypertension essentielle et néphropathie hypertensive,5 à 9 ans,Hommes,0.0
2020,Maladies cérébrovasculaires,5 à 9 ans,Hommes,0.2
2020,Athérosclérose,5 à 9 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,5 à 9 ans,Hommes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,5 à 9 ans,Hommes,0.0
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,5 à 9 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,5 à 9 ans,Hommes,0.0
2020,Tumeurs malignes,5 à 9 ans,Femmes,2.4
2020,Diabète sucré,5 à 9 ans,Femmes,0.0
2020,Maladies du coeur,5 à 9 ans,Femmes,0.0
2020,Hypertension essentielle et néphropathie hypertensive,5 à 9 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,5 à 9 ans,Femmes,0.2
2020,Athérosclérose,5 à 9 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,5 à 9 ans,Femmes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,5 à 9 ans,Femmes,0.0
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,5 à 9 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,5 à 9 ans,Femmes,0.0
2020,Tumeurs malignes,10 à 14 ans,Les deux sexes,2.0
2020,Diabète sucré,10 à 14 ans,Les deux sexes,0.3
2020,Maladies du coeur,10 à 14 ans,Les deux sexes,0.3
2020,Hypertension essentielle et néphropathie hypertensive,10 à 14 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,10 à 14 ans,Les deux sexes,0.2
2020,Athérosclérose,10 à 14 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,10 à 14 ans,Les deux sexes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,10 à 14 ans,Les deux sexes,0.1
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,10 à 14 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,10 à 14 ans,Les deux sexes,0.0
2020,Tumeurs malignes,10 à 14 ans,Hommes,2.3
2020,Diabète sucré,10 à 14 ans,Hommes,0.1
2020,Maladies du coeur,10 à 14 ans,Hommes,0.2
2020,Hypertension essentielle et néphropathie hypertensive,10 à 14 ans,Hommes,0.0
2020,Maladies cérébrovasculaires,10 à 14 ans,Hommes,0.2
2020,Athérosclérose,10 à 14 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,10 à 14 ans,Hommes,0.1
2020,Maladies chroniques des voies respiratoires inférieures,10 à 14 ans,Hommes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,10 à 14 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,10 à 14 ans,Hommes,0.0
2020,Tumeurs malignes,10 à 14 ans,Femmes,1.6
2020,Diabète sucré,10 à 14 ans,Femmes,0.5
2020,Maladies du coeur,10 à 14 ans,Femmes,0.4
2020,Hypertension essentielle et néphropathie hypertensive,10 à 14 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,10 à 14 ans,Femmes,0.2
2020,Athérosclérose,10 à 14 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,10 à 14 ans,Femmes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,10 à 14 ans,Femmes,0.1
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,10 à 14 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,10 à 14 ans,Femmes,0.0
2020,Tumeurs malignes,15 à 24 ans,Les deux sexes,2.9
2020,Diabète sucré,15 à 24 ans,Les deux sexes,0.4
2020,Maladies du coeur,15 à 24 ans,Les deux sexes,1.0
2020,Hypertension essentielle et néphropathie hypertensive,15 à 24 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,15 à 24 ans,Les deux sexes,0.3
2020,Athérosclérose,15 à 24 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,15 à 24 ans,Les deux sexes,0.1
2020,Maladies chroniques des voies respiratoires inférieures,15 à 24 ans,Les deux sexes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 24 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,15 à 24 ans,Les deux sexes,0.0
2020,Tumeurs malignes,15 à 24 ans,Hommes,3.5
2020,Diabète sucré,15 à 24 ans,Hommes,0.4
2020,Maladies du coeur,15 à 24 ans,Hommes,1.3
2020,Hypertension essentielle et néphropathie hypertensive,15 à 24 ans,Hommes,0.0
2020,Maladies cérébrovasculaires,15 à 24 ans,Hommes,0.3
2020,Athérosclérose,15 à 24 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,15 à 24 ans,Hommes,0.2
2020,Maladies chroniques des voies respiratoires inférieures,15 à 24 ans,Hommes,0.3
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 24 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,15 à 24 ans,Hommes,0.0
2020,Tumeurs malignes,15 à 24 ans,Femmes,2.4
2020,Diabète sucré,15 à 24 ans,Femmes,0.3
2020,Maladies du coeur,15 à 24 ans,Femmes,0.7
2020,Hypertension essentielle et néphropathie hypertensive,15 à 24 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,15 à 24 ans,Femmes,0.4
2020,Athérosclérose,15 à 24 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,15 à 24 ans,Femmes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,15 à 24 ans,Femmes,0.3
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 24 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,15 à 24 ans,Femmes,0.1
2020,Tumeurs malignes,15 à 19 ans,Les deux sexes,3.3
2020,Diabète sucré,15 à 19 ans,Les deux sexes,0.3
2020,Maladies du coeur,15 à 19 ans,Les deux sexes,0.8
2020,Hypertension essentielle et néphropathie hypertensive,15 à 19 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,15 à 19 ans,Les deux sexes,0.1
2020,Athérosclérose,15 à 19 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,15 à 19 ans,Les deux sexes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,15 à 19 ans,Les deux sexes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 19 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,15 à 19 ans,Les deux sexes,0.0
2020,Tumeurs malignes,15 à 19 ans,Hommes,4.3
2020,Diabète sucré,15 à 19 ans,Hommes,0.5
2020,Maladies du coeur,15 à 19 ans,Hommes,0.9
2020,Hypertension essentielle et néphropathie hypertensive,15 à 19 ans,Hommes,0.0
2020,Maladies cérébrovasculaires,15 à 19 ans,Hommes,0.1
2020,Athérosclérose,15 à 19 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,15 à 19 ans,Hommes,0.1
2020,Maladies chroniques des voies respiratoires inférieures,15 à 19 ans,Hommes,0.4
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 19 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,15 à 19 ans,Hommes,0.0
2020,Tumeurs malignes,15 à 19 ans,Femmes,2.3
2020,Diabète sucré,15 à 19 ans,Femmes,0.1
2020,Maladies du coeur,15 à 19 ans,Femmes,0.7
2020,Hypertension essentielle et néphropathie hypertensive,15 à 19 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,15 à 19 ans,Femmes,0.2
2020,Athérosclérose,15 à 19 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,15 à 19 ans,Femmes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,15 à 19 ans,Femmes,0.0
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,15 à 19 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,15 à 19 ans,Femmes,0.0
2020,Tumeurs malignes,20 à 24 ans,Les deux sexes,2.6
2020,Diabète sucré,20 à 24 ans,Les deux sexes,0.4
2020,Maladies du coeur,20 à 24 ans,Les deux sexes,1.2
2020,Hypertension essentielle et néphropathie hypertensive,20 à 24 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,20 à 24 ans,Les deux sexes,0.5
2020,Athérosclérose,20 à 24 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,20 à 24 ans,Les deux sexes,0.1
2020,Maladies chroniques des voies respiratoires inférieures,20 à 24 ans,Les deux sexes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,20 à 24 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,20 à 24 ans,Les deux sexes,0.0
2020,Tumeurs malignes,20 à 24 ans,Hommes,2.8
2020,Diabète sucré,20 à 24 ans,Hommes,0.4
2020,Maladies du coeur,20 à 24 ans,Hommes,1.6
2020,Hypertension essentielle et néphropathie hypertensive,20 à 24 ans,Hommes,0.0
2020,Maladies cérébrovasculaires,20 à 24 ans,Hommes,0.4
2020,Athérosclérose,20 à 24 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,20 à 24 ans,Hommes,0.2
2020,Maladies chroniques des voies respiratoires inférieures,20 à 24 ans,Hommes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,20 à 24 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,20 à 24 ans,Hommes,0.0
2020,Tumeurs malignes,20 à 24 ans,Femmes,2.4
2020,Diabète sucré,20 à 24 ans,Femmes,0.4
2020,Maladies du coeur,20 à 24 ans,Femmes,0.8
2020,Hypertension essentielle et néphropathie hypertensive,20 à 24 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,20 à 24 ans,Femmes,0.6
2020,Athérosclérose,20 à 24 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,20 à 24 ans,Femmes,0.0
2020,Maladies chroniques des voies respiratoires inférieures,20 à 24 ans,Femmes,0.3
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,20 à 24 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,20 à 24 ans,Femmes,0.1
2020,Tumeurs malignes,25 à 34 ans,Les deux sexes,6.1
2020,Diabète sucré,25 à 34 ans,Les deux sexes,1.3
2020,Maladies du coeur,25 à 34 ans,Les deux sexes,3.3
2020,Hypertension essentielle et néphropathie hypertensive,25 à 34 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,25 à 34 ans,Les deux sexes,0.7
2020,Athérosclérose,25 à 34 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,25 à 34 ans,Les deux sexes,0.2
2020,Maladies chroniques des voies respiratoires inférieures,25 à 34 ans,Les deux sexes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 34 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,25 à 34 ans,Les deux sexes,0.1
2020,Tumeurs malignes,25 à 34 ans,Hommes,5.8
2020,Diabète sucré,25 à 34 ans,Hommes,1.2
2020,Maladies du coeur,25 à 34 ans,Hommes,4.1
2020,Hypertension essentielle et néphropathie hypertensive,25 à 34 ans,Hommes,0.1
2020,Maladies cérébrovasculaires,25 à 34 ans,Hommes,0.8
2020,Athérosclérose,25 à 34 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,25 à 34 ans,Hommes,0.3
2020,Maladies chroniques des voies respiratoires inférieures,25 à 34 ans,Hommes,0.3
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 34 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,25 à 34 ans,Hommes,0.0
2020,Tumeurs malignes,25 à 34 ans,Femmes,6.4
2020,Diabète sucré,25 à 34 ans,Femmes,1.4
2020,Maladies du coeur,25 à 34 ans,Femmes,2.5
2020,Hypertension essentielle et néphropathie hypertensive,25 à 34 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,25 à 34 ans,Femmes,0.7
2020,Athérosclérose,25 à 34 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,25 à 34 ans,Femmes,0.1
2020,Maladies chroniques des voies respiratoires inférieures,25 à 34 ans,Femmes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 34 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,25 à 34 ans,Femmes,0.2
2020,Tumeurs malignes,25 à 29 ans,Les deux sexes,5.0
2020,Diabète sucré,25 à 29 ans,Les deux sexes,0.7
2020,Maladies du coeur,25 à 29 ans,Les deux sexes,2.2
2020,Hypertension essentielle et néphropathie hypertensive,25 à 29 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,25 à 29 ans,Les deux sexes,0.8
2020,Athérosclérose,25 à 29 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,25 à 29 ans,Les deux sexes,0.1
2020,Maladies chroniques des voies respiratoires inférieures,25 à 29 ans,Les deux sexes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 29 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,25 à 29 ans,Les deux sexes,0.1
2020,Tumeurs malignes,25 à 29 ans,Hommes,4.8
2020,Diabète sucré,25 à 29 ans,Hommes,0.4
2020,Maladies du coeur,25 à 29 ans,Hommes,2.5
2020,Hypertension essentielle et néphropathie hypertensive,25 à 29 ans,Hommes,0.1
2020,Maladies cérébrovasculaires,25 à 29 ans,Hommes,0.9
2020,Athérosclérose,25 à 29 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,25 à 29 ans,Hommes,0.2
2020,Maladies chroniques des voies respiratoires inférieures,25 à 29 ans,Hommes,0.1
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 29 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,25 à 29 ans,Hommes,0.0
2020,Tumeurs malignes,25 à 29 ans,Femmes,5.2
2020,Diabète sucré,25 à 29 ans,Femmes,1.0
2020,Maladies du coeur,25 à 29 ans,Femmes,1.9
2020,Hypertension essentielle et néphropathie hypertensive,25 à 29 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,25 à 29 ans,Femmes,0.7
2020,Athérosclérose,25 à 29 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,25 à 29 ans,Femmes,0.1
2020,Maladies chroniques des voies respiratoires inférieures,25 à 29 ans,Femmes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,25 à 29 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,25 à 29 ans,Femmes,0.2
2020,Tumeurs malignes,30 à 34 ans,Les deux sexes,7.2
2020,Diabète sucré,30 à 34 ans,Les deux sexes,1.8
2020,Maladies du coeur,30 à 34 ans,Les deux sexes,4.4
2020,Hypertension essentielle et néphropathie hypertensive,30 à 34 ans,Les deux sexes,0.0
2020,Maladies cérébrovasculaires,30 à 34 ans,Les deux sexes,0.7
2020,Athérosclérose,30 à 34 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,30 à 34 ans,Les deux sexes,0.2
2020,Maladies chroniques des voies respiratoires inférieures,30 à 34 ans,Les deux sexes,0.3
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Les deux sexes,0.0
2020,Tumeurs malignes,30 à 34 ans,Hommes,6.8
2020,Diabète sucré,30 à 34 ans,Hommes,1.9
2020,Maladies du coeur,30 à 34 ans,Hommes,5.6
2020,Hypertension essentielle et néphropathie hypertensive,30 à 34 ans,Hommes,0.1
2020,Maladies cérébrovasculaires,30 à 34 ans,Hommes,0.7
2020,Athérosclérose,30 à 34 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,30 à 34 ans,Hommes,0.4
2020,Maladies chroniques des voies respiratoires inférieures,30 à 34 ans,Hommes,0.4
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Hommes,0.0
2020,Tumeurs malignes,30 à 34 ans,Femmes,7.6
2020,Diabète sucré,30 à 34 ans,Femmes,1.8
2020,Maladies du coeur,30 à 34 ans,Femmes,3.2
2020,Hypertension essentielle et néphropathie hypertensive,30 à 34 ans,Femmes,0.0
2020,Maladies cérébrovasculaires,30 à 34 ans,Femmes,0.7
2020,Athérosclérose,30 à 34 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,30 à 34 ans,Femmes,0.1
2020,Maladies chroniques des voies respiratoires inférieures,30 à 34 ans,Femmes,0.2
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,30 à 34 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,30 à 34 ans,Femmes,0.0
2020,Tumeurs malignes,35 à 44 ans,Les deux sexes,22.2
2020,Diabète sucré,35 à 44 ans,Les deux sexes,2.7
2020,Maladies du coeur,35 à 44 ans,Les deux sexes,10.1
2020,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Les deux sexes,0.1
2020,Maladies cérébrovasculaires,35 à 44 ans,Les deux sexes,2.0
2020,Athérosclérose,35 à 44 ans,Les deux sexes,0.1
2020,Anévrisme aortique et dissection,35 à 44 ans,Les deux sexes,0.4
2020,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Les deux sexes,0.6
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Les deux sexes,0.1
2020,Tumeurs malignes,35 à 44 ans,Hommes,18.8
2020,Diabète sucré,35 à 44 ans,Hommes,3.7
2020,Maladies du coeur,35 à 44 ans,Hommes,15.1
2020,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Hommes,0.1
2020,Maladies cérébrovasculaires,35 à 44 ans,Hommes,1.6
2020,Athérosclérose,35 à 44 ans,Hommes,0.2
2020,Anévrisme aortique et dissection,35 à 44 ans,Hommes,0.6
2020,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Hommes,0.7
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Hommes,0.1
2020,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Hommes,0.2
2020,Tumeurs malignes,35 à 44 ans,Femmes,25.5
2020,Diabète sucré,35 à 44 ans,Femmes,1.8
2020,Maladies du coeur,35 à 44 ans,Femmes,5.1
2020,Hypertension essentielle et néphropathie hypertensive,35 à 44 ans,Femmes,0.1
2020,Maladies cérébrovasculaires,35 à 44 ans,Femmes,2.4
2020,Athérosclérose,35 à 44 ans,Femmes,0.1
2020,Anévrisme aortique et dissection,35 à 44 ans,Femmes,0.2
2020,Maladies chroniques des voies respiratoires inférieures,35 à 44 ans,Femmes,0.5
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 44 ans,Femmes,0.1
2020,Pneumopathie due à des substances solides et liquides,35 à 44 ans,Femmes,0.1
2020,Tumeurs malignes,35 à 39 ans,Les deux sexes,15.5
2020,Diabète sucré,35 à 39 ans,Les deux sexes,2.5
2020,Maladies du coeur,35 à 39 ans,Les deux sexes,7.2
2020,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Les deux sexes,0.1
2020,Maladies cérébrovasculaires,35 à 39 ans,Les deux sexes,1.1
2020,Athérosclérose,35 à 39 ans,Les deux sexes,0.0
2020,Anévrisme aortique et dissection,35 à 39 ans,Les deux sexes,0.4
2020,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Les deux sexes,0.4
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Les deux sexes,0.0
2020,Tumeurs malignes,35 à 39 ans,Hommes,12.4
2020,Diabète sucré,35 à 39 ans,Hommes,3.4
2020,Maladies du coeur,35 à 39 ans,Hommes,9.9
2020,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Hommes,0.1
2020,Maladies cérébrovasculaires,35 à 39 ans,Hommes,0.7
2020,Athérosclérose,35 à 39 ans,Hommes,0.0
2020,Anévrisme aortique et dissection,35 à 39 ans,Hommes,0.5
2020,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Hommes,0.5
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Hommes,0.1
2020,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Hommes,0.1
2020,Tumeurs malignes,35 à 39 ans,Femmes,18.6
2020,Diabète sucré,35 à 39 ans,Femmes,1.6
2020,Maladies du coeur,35 à 39 ans,Femmes,4.5
2020,Hypertension essentielle et néphropathie hypertensive,35 à 39 ans,Femmes,0.1
2020,Maladies cérébrovasculaires,35 à 39 ans,Femmes,1.6
2020,Athérosclérose,35 à 39 ans,Femmes,0.0
2020,Anévrisme aortique et dissection,35 à 39 ans,Femmes,0.3
2020,Maladies chroniques des voies respiratoires inférieures,35 à 39 ans,Femmes,0.3
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,35 à 39 ans,Femmes,0.0
2020,Pneumopathie due à des substances solides et liquides,35 à 39 ans,Femmes,0.0
2020,Tumeurs malignes,40 à 44 ans,Les deux sexes,29.3
2020,Diabète sucré,40 à 44 ans,Les deux sexes,3.0
2020,Maladies du coeur,40 à 44 ans,Les deux sexes,13.3
2020,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Les deux sexes,0.1
2020,Maladies cérébrovasculaires,40 à 44 ans,Les deux sexes,2.9
2020,Athérosclérose,40 à 44 ans,Les deux sexes,0.1
2020,Anévrisme aortique et dissection,40 à 44 ans,Les deux sexes,0.4
2020,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Les deux sexes,0.9
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Les deux sexes,0.0
2020,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Les deux sexes,0.2
2020,Tumeurs malignes,40 à 44 ans,Hommes,25.8
2020,Diabète sucré,40 à 44 ans,Hommes,4.0
2020,Maladies du coeur,40 à 44 ans,Hommes,20.7
2020,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Hommes,0.2
2020,Maladies cérébrovasculaires,40 à 44 ans,Hommes,2.6
2020,Athérosclérose,40 à 44 ans,Hommes,0.2
2020,Anévrisme aortique et dissection,40 à 44 ans,Hommes,0.7
2020,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Hommes,1.0
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Hommes,0.0
2020,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Hommes,0.2
2020,Tumeurs malignes,40 à 44 ans,Femmes,32.8
2020,Diabète sucré,40 à 44 ans,Femmes,1.9
2020,Maladies du coeur,40 à 44 ans,Femmes,5.8
2020,Hypertension essentielle et néphropathie hypertensive,40 à 44 ans,Femmes,0.1
2020,Maladies cérébrovasculaires,40 à 44 ans,Femmes,3.2
2020,Athérosclérose,40 à 44 ans,Femmes,0.1
2020,Anévrisme aortique et dissection,40 à 44 ans,Femmes,0.2
2020,Maladies chroniques des voies respiratoires inférieures,40 à 44 ans,Femmes,0.7
2020,Pneumoconioses et affections respiratoires dues à des agents chimiques,40 à 44 ans,Femmes,0.1
2020,Pneumopathie due à des substances solides et liquides,40 à 44 ans,Femmes,0.1
2020,Tumeurs malignes,45 à 54 ans,Les deux sexes,71.9
2020,Diabète sucré,45 à 54 ans,Les deux sexes,6.9
2020,Maladies du coeur,45 à 54 ans,Les deux sexes,36.6
